Lampen_ID;XREF;YREF
02840;565144.68;5949436.62
02841;565116.58;5949426.22
02842;565366.51;5949518.85
02843;565346.58;5949527.79
02844;565457.71;5949545.87
02845;565427.31;5949536.28
02846;565397.51;5949527.48
02847;565487.36;5949554.33
02848;565549.71;5949578.34
02849;565556.98;5949594.48
02850;565690.46;5949620.71
02851;565660.00;5949616.06
02852;565627.57;5949606.71
02853;565601.65;5949597.46
02854;565649.23;5949628.88
02855;565625.30;5949660.60
02856;565603.10;5949652.79
02857;565638.76;5949658.27
02858;565724.14;5949627.87
02859;565017.90;5950703.95
02860;565033.45;5950687.72
02861;565047.71;5950673.35
02862;564596.16;5950671.53
02863;564618.25;5950665.99
02864;564644.09;5950662.12
02865;564658.35;5950674.58
02866;564664.10;5950697.87
02867;564683.73;5950731.23
02868;564705.75;5950749.93
02869;564724.92;5950764.02
02870;564740.87;5950789.58
02871;564751.58;5950781.82
02872;565609.15;5950156.45
02873;565578.85;5950158.98
02874;565547.70;5950163.36
02875;565520.94;5950163.76
02876;565480.42;5950161.39
02877;565443.83;5950156.67
02878;564503.95;5946750.18
02879;564525.45;5946650.98
02880;564510.78;5946619.54
02881;564486.47;5946593.27
02882;564458.52;5946571.46
02883;564525.64;5946785.00
02884;564554.42;5946793.54
02885;564582.31;5946801.76
02886;564610.79;5946810.09
02887;563971.63;5948180.89
02888;563979.14;5948128.65
02889;563973.34;5948061.06
02890;563978.69;5948094.42
02891;563965.94;5948020.71
02892;563968.16;5947831.98
02893;563959.79;5947980.04
02894;563962.84;5947948.44
02895;563967.15;5947922.41
02896;563970.20;5947890.98
02897;563970.60;5947862.92
02898;563966.02;5947800.72
02899;563956.40;5947759.50
02900;563953.05;5947724.92
02901;563953.21;5947694.99
02902;563956.58;5947662.72
02903;563963.02;5947632.70
02904;563971.25;5947601.67
02905;563979.31;5947572.81
02906;563987.35;5947543.61
02907;563995.98;5947514.79
02908;564007.35;5947486.21
02909;564019.31;5947440.81
02910;564166.67;5947013.23
02911;564144.78;5947071.28
02912;564124.07;5947127.21
02913;564102.91;5947183.94
02914;564039.57;5947383.66
02923;564059.20;5947331.00
02924;564081.29;5947271.59
02925;564103.00;5947213.47
02926;564125.35;5947160.40
02927;564146.94;5947104.07
02928;564167.87;5947048.05
02929;564189.05;5946990.90
02930;564310.04;5946735.98
02931;564300.27;5946751.15
02932;564275.74;5946781.69
02933;564250.50;5946816.51
02934;564230.25;5946849.83
02935;564202.09;5946916.95
02936;564230.83;5946891.03
02937;564247.26;5946859.36
02938;564267.91;5946829.17
02939;564295.44;5946796.89
02940;564320.94;5946767.80
02941;564335.53;5946757.38
02942;564188.22;5946955.77
02943;564212.94;5946937.02
02944;564219.82;5946985.45
02945;564252.37;5946994.39
02946;564277.66;5947004.03
02947;564308.21;5947015.33
02948;564339.73;5947021.60
02949;564367.73;5947001.35
02950;564384.34;5946976.12
02951;564395.92;5946941.61
02952;564399.09;5946590.00
02953;564377.01;5946630.87
02954;564358.14;5946667.17
02955;564344.27;5946693.57
02956;564367.46;5946710.26
02957;564384.49;5946675.03
02958;564400.51;5946637.35
02959;564412.32;5946596.10
02960;564422.12;5946543.73
02961;564447.71;5946500.74
02962;564437.49;5946545.70
02963;564454.91;5946515.81
02964;564474.97;5946487.60
02965;564667.99;5946347.35
02966;564811.94;5946132.24
02967;564806.29;5946181.50
02968;564788.36;5946227.75
02969;564758.93;5946268.15
02970;564721.24;5946300.39
02971;564680.30;5946324.40
02972;564729.91;5946312.15
02973;564769.36;5946277.93
02974;564801.11;5946234.42
02975;564821.36;5946179.97
02976;564826.04;5946124.39
02977;564769.52;5945855.89
02978;564767.92;5945893.03
02979;564770.06;5945936.48
02980;564779.28;5945982.99
02981;564788.28;5946030.71
02982;564802.31;5946076.10
02983;564806.54;5946026.10
02984;564795.23;5945979.46
02985;564787.71;5945935.80
02986;564785.47;5945895.41
02987;565057.34;5945471.96
02988;565032.05;5945495.53
02989;565004.48;5945516.46
02990;564971.97;5945540.22
02991;564935.67;5945567.10
02992;564898.18;5945599.22
02993;564863.77;5945636.41
02994;564835.06;5945676.30
02995;564810.71;5945720.49
02996;564792.16;5945766.63
02997;564778.81;5945816.69
02998;564789.80;5945841.92
02999;564799.62;5945820.66
03000;564813.44;5945773.73
03001;564827.87;5945739.65
03002;564855.26;5945688.63
03003;564879.92;5945650.42
03004;564913.10;5945614.53
03005;564949.41;5945583.94
03006;564984.89;5945559.34
03007;565018.84;5945537.44
03008;565049.23;5945518.39
03009;565078.63;5945493.62
03010;565105.73;5945464.81
03011;565122.07;5945438.98
03012;565143.45;5945408.39
03013;565167.48;5945365.52
03014;565186.05;5945321.93
03015;565202.69;5945274.41
03016;565216.60;5945234.68
03017;565231.43;5945192.01
03018;565084.04;5945444.95
03019;565101.86;5945422.79
03020;565123.88;5945395.21
03021;565148.43;5945360.38
03022;565170.54;5945315.68
03023;565187.99;5945269.14
03024;565201.86;5945228.56
03025;565214.25;5945186.24
03037;565026.11;5951549.62
03038;565073.84;5951537.85
03039;565101.49;5951531.61
03040;565241.99;5951498.53
03041;565297.33;5951647.48
03042;565177.23;5951515.95
03043;565210.35;5951508.76
03044;565256.52;5951535.87
03045;565285.65;5951612.85
03046;565141.08;5951524.53
03047;565271.75;5951575.62
03048;565314.80;5951714.57
03049;565320.62;5951748.89
03050;565326.52;5951785.20
03051;565332.32;5951820.03
03052;565340.07;5951853.83
03053;565346.80;5951893.35
03054;565352.36;5951925.90
03055;565357.82;5951958.42
03056;565362.02;5951988.44
03057;564508.05;5946161.12
03058;564208.56;5946211.21
03059;564214.54;5946195.45
03060;564247.23;5946190.43
03061;564283.32;5946185.28
03062;564316.58;5946180.56
03063;564349.44;5946175.72
03064;564382.29;5946171.10
03065;564412.95;5946166.87
03066;564444.70;5946163.55
03067;564476.59;5946161.70
03068;564542.90;5946162.42
03069;564623.20;5946188.88
03070;564626.88;5946165.07
03071;564607.45;5946140.74
03072;564585.98;5946152.95
03073;564572.86;5946172.79
03074;564596.63;5946191.73
03075;564613.51;5946219.09
03076;564620.49;5946251.40
03077;564625.80;5946284.08
03078;564636.18;5946313.72
03079;564182.43;5946210.35
03080;564363.51;5946390.89
03081;564385.51;5946368.73
03082;564349.85;5946351.35
03083;564326.58;5946328.25
03084;564303.99;5946306.00
03085;564279.14;5946281.28
03086;564255.72;5946258.13
03087;564232.30;5946234.97
03088;564139.89;5946204.06
03089;564149.79;5946222.41
03090;564036.99;5946498.86
03091;564044.99;5946466.34
03092;564052.92;5946434.18
03093;564060.71;5946402.44
03094;564067.98;5946370.97
03095;564073.79;5946343.06
03096;564080.02;5946313.16
03097;564089.66;5946284.28
03098;564104.86;5946261.30
03099;564124.69;5946239.23
03102;564438.53;5950734.12
03103;564441.08;5950704.69
03104;564444.73;5950674.78
03105;564448.58;5950645.58
03106;564453.18;5950615.83
03107;564458.46;5950586.58
03108;564463.74;5950557.09
03109;564469.48;5950527.42
03110;564474.99;5950498.18
03111;564480.48;5950468.81
03112;564450.11;5951182.17
03113;564443.24;5951191.68
03114;564445.08;5951152.70
03115;564442.88;5951122.61
03116;564440.96;5951092.99
03117;564439.56;5951062.88
03118;564438.24;5951033.16
03119;564436.94;5951003.18
03120;564436.01;5950973.19
03123;564439.61;5951162.35
03124;564435.14;5950943.56
03125;564434.87;5950913.47
03127;564542.39;5951364.82
03128;564511.01;5951375.04
03130;564455.92;5951271.03
03131;564452.37;5951241.94
03132;564449.92;5951212.67
03133;564450.73;5951280.25
03134;564458.32;5951306.37
03135;564471.34;5951333.29
03136;564489.38;5951356.39
03137;564470.49;5951520.98
03138;564474.34;5951560.75
03139;564479.39;5951600.49
03140;564485.38;5951640.00
03141;564493.12;5951679.20
03142;564503.10;5951717.90
03143;564514.74;5951756.48
03144;564528.48;5951793.83
03145;564536.69;5951815.30
03146;564549.75;5951849.14
03147;564563.54;5951887.30
03148;564575.78;5951923.79
03149;564586.52;5951958.35
03150;564596.65;5951991.74
03151;564524.38;5951407.12
03152;564488.34;5951403.72
03153;564473.66;5951440.70
03154;564468.63;5951480.30
03155;564648.29;5952178.48
03156;564640.18;5952143.87
03157;564630.07;5952104.20
03158;564619.19;5952065.64
03159;564607.89;5952028.37
03164;564683.08;5952375.82
03165;564677.14;5952336.30
03166;564670.76;5952296.65
03167;564663.61;5952257.29
03168;564655.82;5952217.88
03169;564048.93;5947773.80
03170;564230.36;5947895.53
03171;564222.90;5947869.82
03172;564195.92;5947849.75
03173;564164.96;5947831.04
03174;564132.64;5947820.90
03175;564094.29;5947814.20
03176;564063.11;5947809.65
03177;564030.34;5947810.04
03178;563994.12;5947810.81
03179;564468.70;5948283.75
03180;564461.69;5948254.47
03181;564456.58;5948224.89
03182;564452.05;5948195.40
03183;564445.85;5948164.45
03184;564433.23;5948136.92
03185;564367.21;5948062.68
03186;564340.29;5948044.04
03187;564315.03;5948015.80
03188;564296.45;5947992.41
03189;564271.83;5947962.26
03190;564246.69;5947930.92
03191;564476.87;5948327.10
03192;564569.41;5948435.11
03193;564531.73;5948406.55
03194;564533.01;5948382.67
03195;564513.48;5948358.49
03196;564496.31;5948334.18
03197;564685.75;5948518.73
03198;564655.43;5948502.05
03199;564624.13;5948483.47
03200;564595.65;5948462.52
03201;564771.88;5948581.56
03202;564744.30;5948557.12
03203;564807.91;5948626.89
03204;564780.29;5948610.74
03205;564951.79;5948571.46
03206;564922.71;5948579.41
03207;564896.91;5948587.96
03208;564865.66;5948594.69
03209;564833.59;5948615.84
03210;564861.24;5948611.71
03211;564891.50;5948606.54
03212;564918.41;5948598.80
03213;564945.64;5948590.17
03214;564833.89;5948595.59
03215;565011.08;5948556.19
03216;564982.22;5948562.44
03217;564972.53;5948581.10
03218;565001.84;5948571.98
03219;565066.17;5948557.87
03220;565165.98;5948515.21
03221;565106.08;5948549.41
03222;565137.24;5948541.88
03223;565164.78;5948534.23
03224;565188.75;5948528.46
03225;565218.85;5948523.16
03226;565251.80;5948523.30
03227;565286.20;5948402.46
03228;565260.78;5948418.02
03229;565258.45;5948447.26
03230;565267.01;5948470.41
03231;565262.09;5948503.40
03232;565289.44;5948483.73
03233;565271.84;5948528.05
03234;565258.08;5948612.88
03235;565253.91;5948637.47
03236;565251.12;5948675.68
03237;565413.82;5948531.61
03238;565384.56;5948527.32
03239;565354.41;5948522.62
03240;565325.02;5948518.44
03241;565293.45;5948514.08
03242;565304.14;5948533.16
03243;565334.21;5948536.76
03244;565362.67;5948541.07
03245;565391.72;5948545.20
03246;565448.95;5948553.99
03247;565473.56;5948557.28
03248;565523.57;5948564.69
03249;565554.37;5948568.74
03250;565588.85;5948556.82
03251;565530.32;5948548.92
03252;565498.82;5948544.04
03253;565436.09;5948534.10
03254;565466.98;5948539.53
03255;565499.23;5948561.46
03256;565739.66;5948593.35
03257;565768.42;5948594.76
03258;565739.98;5948575.00
03259;565709.46;5948572.26
03260;565681.95;5948568.13
03261;565648.17;5948564.33
03262;565618.67;5948560.80
03263;565614.85;5948577.46
03264;565708.26;5948590.04
03265;565677.53;5948585.72
03266;565647.85;5948581.92
03267;565798.52;5948587.98
03268;565776.32;5948574.16
03269;565834.15;5948609.94
03270;565867.16;5948632.51
03271;565904.33;5948659.82
03272;565948.41;5948652.86
03273;565914.95;5948643.98
03274;565879.35;5948619.20
03275;565842.35;5948594.65
03276;565815.59;5948576.16
03277;565757.75;5948512.74
03278;565747.55;5948520.44
03279;565775.34;5948557.53
03280;565786.73;5948548.55
03281;565628.30;5948358.29
03282;565657.39;5948397.75
03283;565680.60;5948429.25
03284;565724.17;5948488.19
03285;565601.03;5948321.23
03286;565702.93;5948459.50
03287;565576.36;5948287.90
03288;565354.75;5947987.10
03289;565375.21;5948014.98
03290;565397.11;5948044.71
03291;565418.59;5948073.90
03292;565442.02;5948105.66
03293;565465.44;5948137.71
03294;565486.42;5948166.04
03295;565509.32;5948197.34
03296;565531.24;5948226.62
03297;565552.31;5948255.31
03298;565333.68;5947958.65
03299;565276.01;5947881.00
03300;565304.03;5947918.54
03301;565247.62;5947842.12
03302;565227.56;5947814.98
03303;565128.06;5947680.03
03304;565149.53;5947709.07
03305;565171.84;5947739.38
03306;565197.00;5947773.64
03307;565047.39;5947570.67
03308;565063.53;5947592.45
03309;565087.91;5947625.56
03310;565105.32;5947649.05
03311;565034.36;5947565.67
03312;564768.19;5947191.77
03313;564786.13;5947216.13
03314;564803.39;5947239.55
03315;564825.47;5947269.46
03316;564846.88;5947298.48
03317;564868.38;5947327.57
03318;564889.67;5947356.39
03319;564913.76;5947389.24
03320;564934.22;5947416.92
03321;564955.75;5947446.19
03322;564975.89;5947473.49
03323;564997.93;5947503.30
03324;565019.08;5947532.05
03325;564745.87;5947161.63
03326;564599.84;5946988.99
03327;564628.36;5947011.97
03328;564652.00;5947037.20
03329;564674.39;5947065.10
03330;564696.06;5947094.33
03331;564717.96;5947123.96
03332;564575.56;5946940.89
03333;564543.38;5946940.32
03334;564571.88;5946964.56
03335;564353.06;5946765.77
03336;564378.39;5946788.50
03337;564408.80;5946815.80
03338;564443.73;5946847.18
03339;564442.12;5946819.50
03340;564423.79;5946799.71
03341;564393.55;5946771.69
03342;564367.46;5946744.88
03343;564360.49;5946730.36
03344;564539.60;5946906.30
03345;564487.41;5946888.85
03346;564515.43;5946913.99
03347;564175.82;5946605.59
03348;564213.40;5946637.32
03349;564243.39;5946664.26
03350;564276.88;5946695.00
03351;564297.63;5946713.69
03352;564331.27;5946702.84
03353;564316.01;5946693.99
03354;564289.49;5946670.29
03355;564261.20;5946645.00
03356;564227.02;5946620.37
03357;564186.46;5946590.96
03358;564141.97;5946562.59
03359;564036.89;5946525.95
03360;564013.15;5946541.37
03361;563627.30;5946119.31
03362;563794.34;5946440.27
03363;563434.82;5945975.39
03364;565136.97;5950515.37
03365;565144.30;5950480.33
03366;565106.05;5950664.36
03367;565113.59;5950628.00
03368;565121.41;5950590.60
03369;565129.46;5950551.70
03370;563791.77;5947754.16
03371;563818.32;5947773.49
03372;563847.13;5947789.56
03373;563879.72;5947803.32
03374;563910.79;5947812.53
03375;563944.42;5947818.45
03376;563770.35;5947720.96
03377;563747.21;5947695.14
03378;563724.83;5947666.77
03379;563702.75;5947638.49
03380;563525.37;5947216.57
03381;563558.71;5947292.64
03382;563573.87;5947327.16
03383;565065.97;5947367.97
03384;565081.98;5947239.42
03385;565089.59;5947356.09
03386;565113.22;5947337.52
03387;565099.86;5947293.22
03388;565075.84;5947265.22
03389;565033.48;5947257.86
03390;564998.07;5947253.35
03391;564960.43;5947235.76
03392;564792.38;5950342.14
03393;564773.63;5950339.82
03394;564753.15;5950336.91
03395;564733.60;5950334.10
03396;564715.48;5950327.41
03397;564695.72;5950324.25
03398;564661.18;5950318.82
03399;564636.37;5950314.90
03400;564656.21;5950347.20
03401;564654.96;5950369.35
03402;564677.24;5950371.31
03403;564678.45;5950349.46
03404;564679.48;5950331.43
03405;564953.02;5951601.73
03406;564930.15;5951607.40
03407;564908.39;5951612.67
03408;564865.73;5951616.19
03409;564884.92;5951611.68
03410;564867.80;5951674.46
03411;564874.09;5951700.27
03412;564879.41;5951721.71
03413;564890.80;5951777.76
03414;564883.53;5951748.25
03415;564855.35;5951633.62
03416;564839.16;5951625.95
03417;564863.75;5951577.28
03418;564902.41;5951660.36
03419;564823.42;5951635.00
03420;564910.80;5951794.32
03421;564918.42;5951825.51
03422;564918.79;5951858.85
03423;565266.12;5950541.81
03424;565254.59;5950569.75
03425;565242.44;5950596.76
03426;565229.77;5950624.52
03427;565217.25;5950651.62
03428;565206.37;5950680.96
03429;565197.13;5950709.51
03430;565399.82;5950550.88
03431;565405.95;5950582.27
03432;565412.29;5950615.01
03433;565437.50;5950746.78
03434;565422.04;5950669.83
03435;565430.15;5950711.98
03436;565444.18;5950777.87
03437;565452.52;5950813.93
03438;565020.01;5951314.93
03439;564998.17;5951249.80
03440;565003.54;5951272.18
03441;565009.49;5951296.90
03442;564771.74;5950378.99
03443;564747.16;5950375.58
03444;564746.49;5950398.11
03445;564773.02;5950392.87
03446;564804.65;5950405.53
03447;564828.83;5950418.95
03448;564851.87;5950431.76
03449;565403.32;5947819.22
03450;565464.43;5947794.01
03451;565497.24;5947779.89
03452;564924.15;5950570.67
03453;564932.53;5950550.63
03454;564878.62;5950513.12
03455;564896.41;5950511.35
03456;564974.34;5950482.63
03457;564987.32;5950489.32
03458;564997.63;5950469.65
03459;565004.98;5950451.66
03460;564892.96;5950450.48
03461;564910.93;5950459.70
03462;564931.83;5950470.44
03463;564946.39;5950478.01
03464;564947.19;5950492.11
03465;564925.06;5950521.68
03466;564939.96;5950506.32
03467;564928.67;5950502.47
03468;564912.45;5950494.11
03469;564911.76;5950509.84
03470;564960.26;5950475.40
03471;564884.32;5950432.99
03473;564479.02;5950809.95
03474;564513.60;5950796.64
03475;564535.17;5950788.39
03476;564567.36;5950776.21
03477;564101.88;5951284.90
03478;564007.93;5951658.79
03480;564187.15;5951000.95
